text,label
Account Manager - Pipe Manufacturers & Yellow/Green Goods,Sales
Account Manager - Sales Development,Sales
Account Manager & Salesforce Admin,Sales
Account Manager / Digital Strategist,Sales
Account Manager / IT Consultant,Sales
Account Manager / Leiter Vertrieb,Sales
Account Manager / Media Consultant,Sales
Account Manager / Teamleiter Vertriebsinnendienst,Sales
Account Manager @UPTOO,Sales
Account Manager | CRM Consultant Mercedes-Benz,Sales
Account Manager Automotive,Sales
Account Manager bundesweit,Sales
Account Manager CRM,Sales
Account Manager CRM / Client Service,Sales
Account Manager D/A/CH,Sales
Account Manager D-A-CH,Sales
Account Manager Digital,Sales
Account Manager EMEA,Sales
Account Manager Events,Sales
Account Manager Innendienst,Sales
Account Manager Inside Sales,Sales
Account Manager International Sales (Messe Kontakt),Sales
Account Manager Investitionsgüter,Sales
Account Manager Schulungs- und Dienstleistungsvertrieb,Sales
Account Manager SME Pre-Sales DACH,Sales
Account Manager Vertrieb,Sales
Account Manager Vertriebsprojekte,Sales
Account Manager/ Technik_Vertrieb,Sales
Account Managerin,Sales
Account/ Sales Manager,Sales
Account-Manager,Sales
Account-Manager (B2B),Sales
Account-Managerin,Sales
Account-Managerin Migräne,Sales
Advantech Online Sales Manager Central Europe,Sales
AEC Sales Manager,Sales
Agency Sales Manager,Sales
Application Manager Salesforce,Sales
Area Manager Sales,Sales
Area Sales & Business Development Manager,Sales
Area Sales & Distributors Manager,Sales
Area Sales Manager,Sales
Area Sales Manager - DACH,Sales
Area Sales Manager - Mobility Consultant,Sales
Area Sales Manager - Skandinavien,Sales
Area Sales Manager & Key Account Manager,Sales
Area Sales Manager / Assistant of the devision management,Sales
Area Sales Manager / Marine and Generator Appli...,Sales
Area Sales Manager B2B Remmers Baustofftechnik GmbH,Sales
Area Sales Manager BioLine for Germany and Austria,Sales
Area Sales Manager Coffee,Sales
Area Sales Manager DACH Süd,Sales
Area Sales Manager D-A-CH/DK/NOR/SE/FIN,Sales
Area Sales Manager EMEA,Sales
Area Sales Manager Germany,Sales
Area Sales Manager International Sales,Sales
Area Sales Manager Japan,Sales
Area Sales Manager Schweiz,Sales
Area Sales Manager Süd,Sales
Assistant CEO & Sales Management,Sales
Assistant Sales and R&D,Sales
Assistant Sales International,Sales
Assistant Sales Manager,Sales
Assistant to Head of Sales,Sales
Assistant to Sales,Sales
Assistant to the Head of Sales,Sales
B2B Global Key Account Manager,Sales
B2B Regional Salesforce Manager West,Sales
B2B Sales Manager,Sales
B2B Sales Manager International,Sales
"B2B-Key Account Manager DACH ""Under Armour""",Sales
Business- & Sales Manager AT,Sales
Business Development & Sales Manager,Sales
Business Development / Sales Manager,Sales
Business Development and Sales Manager,Sales
Business Development Manager - Inside Sales (Lead Gen. & Market Pen.),Sales
Business Development Manager - International Sales,Sales
Business Development Manager & Inside Sales,Sales
Business Development Manager / Deputy Head of Sales,Sales
Business Development Manager / Project Sales,Sales
Business Development Managerin KYOCERA Sales Excellence,Sales
Business Development Sales Manager,Sales
Business Manager (Business Development & Sales Control),Sales
Business Unit Manager / Leiter Vertrieb,Sales
Business Unit Manager Sales Nuclear Valves,Sales
Category Manager Sales ERP,Sales
Central & Eastern Europe Region Sales Manager,Sales
Channel Account Manager,Sales
Channel Manager & Inside Sales,Sales
Channel Manager Online Sales B2B,Sales
Channel Sales Manager,Sales
Channel Sales Manager DACH,Sales
Channel Sales und Partner Manager,Sales
Chief Sales Manager,Sales
Conference & Events Sales Manager,Sales
Corporate Regional Sales Manager,Sales
Corporate Sales Management: Manager International Business Support Asia,Sales
Country Sales Manager,Sales
Country Sales Manager & Teamlead ONLY,Sales
Country Sales Manager Austria,Sales
Country Sales Manager New Business & Rental Ser...,Sales
Country Sales Manager/Head of Retail D/A/CH,Sales
CRM & After Sales Manager,Sales
CRM Application Manager (Salesforce.com),Sales
CRM Manager & InHouse Berater (Salesforce & Pardot),Sales
CRM Manager (Salesforce),Sales
CRM Manager / Salesforce Engineer,Sales
CRM Manager Salesforce,Sales
CRM Project & Governance Manager - Salesforce,Sales
CRM Project Manager - Original Equipment - Global Sales Excellence,Sales
CRM/Salesforce Manager,Sales
Deparment Manager Sales Support,Sales
Deputy Sales Manager,Sales
Digital & IT - Sales / CRM Domain Manager /Digital & IT CMO,Sales
Digital Sales Manager,Sales
dipl.-Ing. Regional Sales Manager,Sales
Direct Sales Manager,Sales
Directeur Commercial Equipement et Services. Sales Manager Equipment and Services,Sales
Divisional Sales Manager,Sales
Eastern Regional Sales Manager - Engineered Products,Sales
E-Commerce Consultant / Key Account Manager,Sales
EDI Senior Sales Executive DACH,Sales
Enterprise Account Manager,Sales
Enterprise Inside Sales Account Manager,Sales
Enterprise Sales Manager,Sales
Enterprise Sales Manager DACH,Sales
Enterprise Sales Manager Emea,Sales
Enterprise-Sales Manager D-A-CH,Sales
Europe Sales Manager,Sales
Europe Sales Manager / General Manager,Sales
European Aerospace Sales Manager,Sales
Executive Key Account Manager,Sales
Executive Manager  International Sales Processes,Sales
Executive Partner Account Manager - Deutsche Te...,Sales
Export Sales Assistant,Sales
Export Sales Manager,Sales
Field & Digital Sales Manager,Sales
Focus Sales Manager,Sales
Foreign Sales Manager,Sales
Freelance Business Developer (ex-Oracle) / Sales Manager @Inventiv-IT / Business Developer @Jahia,Sales
Gebietsverkaufsleiter / Area Sales Manager,Sales
Gebietsverkaufsleiter | Area Sales Manager,Sales
Gebietsverkaufsleiter West-Deutschland / Area Sales Manager Scandinavia,Sales
General Manager Direct Sales EMEA,Sales
General Manager Sales & Key Accounts,Sales
General Manager Sales Germany,Sales
General Sales Manager,Sales
General Sales Manager D|A|CH Region,Sales
Geschäftsführer / Sales Manager,Sales
Global Account Manager,Sales
Global CRM Project Manager | Sales Service & Startegy Manager,Sales
Global Key Account Manager,Sales
Global Project Sales Manager,Sales
Global Sales - Process and Support Manager,Sales
Global Sales & Account Manager,Sales
Global Sales Coordination Manager,Sales
Global Sales Excellence Manager / Reg. Coordinator CE Asia/Pacific,Sales
Global Sales Manager,Sales
Global Sales Manager & Sales Operations Leader,Sales
Global Sales Manager PVC,Sales
Global Sales Operations Manager,Sales
Global Sales Operations Manager - Partnerships,Sales
Global Sales Process & Technology Manager,Sales
Global Sales Process Manager,Sales
Global Sales Training Manager,Sales
Global Strategic Account Manager,Sales
Group Manager Commercial & Sales Solutions,Sales
Group Manager Sales,Sales
Group Manager Sales Administration / Distribution DE,Sales
Group Sales Manager,Sales
Group Sales Operations Manager,Sales
Group Senior Sales Analyst,Sales
Head of Field Sales & Key Account Manager,Sales
Head of Sales / Key Account Manager,Sales
Head of Sales CSO / Cooperation Manager Smart A...,Sales
Head of Sales Europe & General Manager DACH,Sales
Hybrid Sales Coordinator / Assistant Management...,Sales
Inhouse Senior Consultant SAP Sales Cloud,Sales
Innovation Introducer - Sales Development Manager,Sales
Inside Sales Account Manager,Sales
Inside Sales Manager,Sales
Inside Sales Manager / Consultant New Business / Salesforce Administration,Sales
Inside Sales Manager / Vertriebsleiter Innendienst,Sales
Inside Sales Manager für Telefónica,Sales
Inside Sales Manager/Kreditspezialist,Sales
Inside Sales Managerin,Sales
Inside Sales Senior Professional - Teamlead,Sales
Int. Sales Manager,Sales
Internal Sales Manager,Sales
International Sales & Business Development Manager,Sales
International Sales & Customer Service Manager,Sales
International Sales & Expansion Manager,Sales
International Sales & Project Manager,Sales
International Sales Development Manager,Sales
International Sales Manager,Sales
International Sales Manager - Germany,Sales
International Sales Manager / Vertrieb,Sales
International Sales Project Manager,Sales
International Senior Account Manager,Sales
Internationaler Key Account Manager,Sales
Intl. Sales Manager,Sales
IT Product & Sales Manager,Sales
IT Project Manager / Vertrieb,Sales
IT Sales Manager (D-A-CH),Sales
Jr. Account Manager CRM,Sales
Kay Account Manager,Sales
Key - Account Manager,Sales
Key Acccount Manager System-Geschäft / stv. Vertriebsleiter,Sales
Key Account Manager,Sales
Key Account Manager - Business Partner Sales,Sales
Key Account Manager  DACH,Sales
Key Account Manager - Global Sales,Sales
Key Account Manager  Vertrieb national / intern...,Sales
Key Account Manager - Vertriebsleitung,Sales
Key Account Manager & Internal Sales Team Leader,Sales
Key Account Manager & Sales Engineer,Sales
Key Account Manager / Corporate Sales Manager (...,Sales
Key Account Manager / Group Head of Sales,Sales
Key Account Manager / OEM,Sales
Key Account Manager / Projektleiter,Sales
Key Account Manager / Projektmanager,Sales
Key Account Manager / Solution Architect,Sales
Key Account Manager / stellvertr.Abteilungsleitung Vertrieb Profi,Sales
Key Account Manager Automotive,Sales
Key Account Manager B2B,Sales
Key Account Manager B2B Enterprise,Sales
Key Account Manager Coffee and Machine systems Retail and E-Tailer,Sales
Key Account Manager Consumer Goods,Sales
Key Account Manager Corporate Accounts,Sales
Key Account Manager DACH,Sales
Key Account Manager D-A-CH,Sales
Key Account Manager Deutschland,Sales
Key Account Manager E-Commerce,Sales
Key Account Manager Europa/Südamerika,Sales
Key Account Manager Europe,Sales
Key Account Manager Global Accounts,Sales
Key Account Manager Global Sales Industrial Solution,Sales
Key Account Manager Government,Sales
Key Account Manager Healthcare S-DACH,Sales
Key Account Manager HUGO Menswear | Sales Germany & Austria,Sales
Key Account Manager Indirect Sales,Sales
Key Account Manager Industrial Engines,Sales
Key Account Manager Media,Sales
Key Account Manager Medical Division,Sales
Key Account Manager Sales,Sales
Key Account Manager Solution,Sales
Key Account Manager Tobacco,Sales
Key Account Manager Vertrieb,Sales
Key Account Manager Vertrieb Non-Automotive,Sales
Key Account Manager/ strategic sales and project management,Sales
Key Account Manager/ Vertrieb,Sales
Key Account Manager/Verantwortlich Sales,Sales
Key Account Managerin,Sales
Key Account Sales Manager,Sales
Key Account-/Sales Manager,Sales
Key-Account Manager,Sales
Key-Account Manager Automotive und Oberfläche,Sales
Key-Account Manager Vertrieb,Sales
Key-Account Managerin,Sales
Key-Account-Manager,Sales
Key-Account-Manager / Bereichsleiter,Sales
Key-Account-Manager Coop/Retail,Sales
Key-Account-Manager Distribution Sales,Sales
Key-Account-Managerin Vertragsmanagement,Sales
Kundenbetreuer / Key Account Manager,Sales
Kundenbetreuung / Account Manager,Sales
Lead Sales Manager,Sales
Leitender Key Account Manager,Sales
Leiter Vertrieb & Akademie/ Senior Consultant,Sales
Leiter Vertrieb / Sales Manager,Sales
Leiter Vertriebsaußendienst   -    Sales Manager,Sales
Leiter Vertriebscenter BMW / Global Account Manager BMW,Sales
Leiter Vertriebsinnendienst D-A-CH - Manager Sa...,Sales
Leitung Partnermanagement / Senior Sales Manager,Sales
Major Account Manager,Sales
Manager  Sales & Customer Service,Sales
Manager / Vertrieb,Sales
Manager B2B Sales Development,Sales
Manager Business Development and Sales,Sales
Manager Channel & Small-Medium Enterprise Sales...,Sales
Manager Competence Groups and Sales,Sales
Manager Coordination International Sales,Sales
Manager CRM & Inside Sales,Sales
Manager CRM & Sales Back Office,Sales
Manager CRM & Sales Enablement,Sales
Manager CRM (Salesforce) International,Sales
Manager CRM Sales - Quoting Solutions,Sales
Manager Digital Concepts & Sales,Sales
Manager Digital Sales,Sales
Manager Europe Sales & Recruiting,Sales
Manager Field Sales Force,Sales
Manager Global Business Processes Sales,Sales
Manager Global Corporate Sales,Sales
Manager International Sales | Team Lead,Sales
Manager National OnSite Sales und Business Development,Sales
Manager of Sales,Sales
Manager of Sales Service,Sales
Manager Online-Vertrieb,Sales
Manager Products and Sales,Sales
Manager Regional Sales,Sales
Manager Renewal Sales,Sales
Manager Sales & Account Management,Sales
Manager Sales & Alliances,Sales
