text,label
Area Sales Manager & Key Account Manager,Senior
Area Sales Manager / Assistant of the devision management,Senior
Area Sales Manager / Marine and Generator Appli...,Senior
Area Sales Manager B2B Remmers Baustofftechnik GmbH,Senior
Area Sales Manager BioLine for Germany and Austria,Senior
Area Sales Manager Coffee,Senior
Area Sales Manager DACH Süd,Senior
Area Sales Manager D-A-CH/DK/NOR/SE/FIN,Senior
Area Sales Manager EMEA,Senior
Area Sales Manager Germany,Senior
Area Sales Manager International Sales,Senior
Area Sales Manager Japan,Senior
Area Sales Manager Schweiz,Senior
Area Sales Manager Süd,Senior
Assistant CEO & Sales Management,Senior
Assistant Sales and R&D,Senior
Assistant Sales International,Senior
Assistant Sales Manager,Senior
Assistant to Head of Sales,Senior
Assistant to Sales,Senior
Assistant to the Head of Sales,Senior
B2B Global Key Account Manager,Senior
B2B Regional Salesforce Manager West,Senior
B2B Sales Manager,Senior
B2B Sales Manager International,Senior
"B2B-Key Account Manager DACH ""Under Armour""",Senior
Business- & Sales Manager AT,Senior
Business Development & Sales Manager,Senior
Business Development / Sales Manager,Senior
Business Development and Sales Manager,Senior
Business Development Manager - Inside Sales (Lead Gen. & Market Pen.),Senior
Business Development Manager - International Sales,Senior
Business Development Manager & Inside Sales,Senior
Business Development Manager / Deputy Head of Sales,Senior
Business Development Manager / Project Sales,Senior
Business Development Managerin KYOCERA Sales Excellence,Senior
Business Development Sales Manager,Senior
Business Manager (Business Development & Sales Control),Senior
Business Unit Manager / Leiter Vertrieb,Senior
Business Unit Manager Sales Nuclear Valves,Senior
Category Manager Sales ERP,Senior
Central & Eastern Europe Region Sales Manager,Senior
Channel Account Manager,Senior
Channel Manager & Inside Sales,Senior
Channel Manager Online Sales B2B,Senior
Channel Sales Manager,Senior
Channel Sales Manager DACH,Senior
Channel Sales und Partner Manager,Senior
Chief Sales Manager,Senior
Conference & Events Sales Manager,Senior
Corporate Regional Sales Manager,Senior
Corporate Sales Management: Manager International Business Support Asia,Senior
Country Sales Manager,Senior
Country Sales Manager & Teamlead ONLY,Senior
Country Sales Manager Austria,Senior
Country Sales Manager New Business & Rental Ser...,Senior
Country Sales Manager/Head of Retail D/A/CH,Senior
CRM & After Sales Manager,Senior
CRM Application Manager (Salesforce.com),Senior
CRM Manager & InHouse Berater (Salesforce & Pardot),Senior
CRM Manager (Salesforce),Senior
CRM Manager / Salesforce Engineer,Senior
CRM Manager Salesforce,Senior
CRM Project & Governance Manager - Salesforce,Senior
CRM Project Manager - Original Equipment - Global Sales Excellence,Senior
CRM/Salesforce Manager,Senior
Deparment Manager Sales Support,Senior
Deputy Sales Manager,Senior
Digital & IT - Sales / CRM Domain Manager /Digital & IT CMO,Senior
Digital Sales Manager,Senior
dipl.-Ing. Regional Sales Manager,Senior
Direct Sales Manager,Senior
Directeur Commercial Equipement et Services. Sales Manager Equipment and Services,Senior
Divisional Sales Manager,Senior
Eastern Regional Sales Manager - Engineered Products,Senior
E-Commerce Consultant / Key Account Manager,Senior
EDI Senior Sales Executive DACH,Senior
Enterprise Account Manager,Senior
Enterprise Inside Sales Account Manager,Senior
Enterprise Sales Manager,Senior
Enterprise Sales Manager DACH,Senior
Enterprise Sales Manager Emea,Senior
Enterprise-Sales Manager D-A-CH,Senior
Europe Sales Manager,Senior
Europe Sales Manager / General Manager,Senior
European Aerospace Sales Manager,Senior
Executive Key Account Manager,Senior
Executive Manager  International Sales Processes,Senior
Executive Partner Account Manager - Deutsche Te...,Senior
Export Sales Assistant,Senior
Export Sales Manager,Senior
Field & Digital Sales Manager,Senior
Focus Sales Manager,Senior
Foreign Sales Manager,Senior
Freelance Business Developer (ex-Oracle) / Sales Manager @Inventiv-IT / Business Developer @Jahia,Senior
Gebietsverkaufsleiter / Area Sales Manager,Senior
Gebietsverkaufsleiter | Area Sales Manager,Senior
Gebietsverkaufsleiter West-Deutschland / Area Sales Manager Scandinavia,Senior
General Manager Direct Sales EMEA,Senior
General Manager Sales & Key Accounts,Senior
General Manager Sales Germany,Senior
General Sales Manager,Senior
General Sales Manager D|A|CH Region,Senior
Geschäftsführer / Sales Manager,Senior
Global Account Manager,Senior
Global CRM Project Manager | Sales Service & Startegy Manager,Senior
Global Key Account Manager,Senior
Global Project Sales Manager,Senior
Global Sales - Process and Support Manager,Senior
Global Sales & Account Manager,Senior
Global Sales Coordination Manager,Senior
Global Sales Excellence Manager / Reg. Coordinator CE Asia/Pacific,Senior
Global Sales Manager,Senior
Global Sales Manager & Sales Operations Leader,Senior
Global Sales Manager PVC,Senior
Global Sales Operations Manager,Senior
Global Sales Operations Manager - Partnerships,Senior
Global Sales Process & Technology Manager,Senior
Global Sales Process Manager,Senior
Global Sales Training Manager,Senior
Global Strategic Account Manager,Senior
Group Manager Commercial & Sales Solutions,Senior
Group Manager Sales,Senior
Group Manager Sales Administration / Distribution DE,Senior
Group Sales Manager,Senior
Group Sales Operations Manager,Senior
Group Senior Sales Analyst,Senior
Head of Field Sales & Key Account Manager,Senior
Head of Sales / Key Account Manager,Senior
Head of Sales CSO / Cooperation Manager Smart A...,Senior
Head of Sales Europe & General Manager DACH,Senior
Hybrid Sales Coordinator / Assistant Management...,Senior
Inhouse Senior Consultant SAP Sales Cloud,Senior
Innovation Introducer - Sales Development Manager,Senior
Inside Sales Account Manager,Senior
Inside Sales Manager,Senior
Inside Sales Manager / Consultant New Business / Salesforce Administration,Senior
Inside Sales Manager / Vertriebsleiter Innendienst,Senior
Inside Sales Manager für Telefónica,Senior
Inside Sales Manager/Kreditspezialist,Senior
Inside Sales Managerin,Senior
Inside Sales Senior Professional - Teamlead,Senior
Int. Sales Manager,Senior
Internal Sales Manager,Senior
International Sales & Business Development Manager,Senior
International Sales & Customer Service Manager,Senior
International Sales & Expansion Manager,Senior
International Sales & Project Manager,Senior
International Sales Development Manager,Senior
International Sales Manager,Senior
International Sales Manager - Germany,Senior
International Sales Manager / Vertrieb,Senior
International Sales Project Manager,Senior
International Senior Account Manager,Senior
Internationaler Key Account Manager,Senior
Intl. Sales Manager,Senior
IT Product & Sales Manager,Senior
IT Project Manager / Vertrieb,Senior
IT Sales Manager (D-A-CH),Senior
Jr. Account Manager CRM,Senior
Kay Account Manager,Senior
Key - Account Manager,Senior
Key Acccount Manager System-Geschäft / stv. Vertriebsleiter,Senior
Key Account Manager,Senior
Key Account Manager - Business Partner Sales,Senior
Key Account Manager  DACH,Senior
Key Account Manager - Global Sales,Senior
Key Account Manager  Vertrieb national / intern...,Senior
Key Account Manager - Vertriebsleitung,Senior
Key Account Manager & Internal Sales Team Leader,Senior
Key Account Manager & Sales Engineer,Senior
Key Account Manager / Corporate Sales Manager (...,Senior
Key Account Manager / Group Head of Sales,Senior
Key Account Manager / OEM,Senior
Key Account Manager / Projektleiter,Senior
Key Account Manager / Projektmanager,Senior
Key Account Manager / Solution Architect,Senior
Key Account Manager / stellvertr.Abteilungsleitung Vertrieb Profi,Senior
Key Account Manager Automotive,Senior
Key Account Manager B2B,Senior
Key Account Manager B2B Enterprise,Senior
Key Account Manager Coffee and Machine systems Retail and E-Tailer,Senior
Key Account Manager Consumer Goods,Senior
Key Account Manager Corporate Accounts,Senior
Key Account Manager DACH,Senior
Key Account Manager D-A-CH,Senior
Key Account Manager Deutschland,Senior
Key Account Manager E-Commerce,Senior
Key Account Manager Europa/Südamerika,Senior
Key Account Manager Europe,Senior
Key Account Manager Global Accounts,Senior
Key Account Manager Global Sales Industrial Solution,Senior
Key Account Manager Government,Senior
Key Account Manager Healthcare S-DACH,Senior
Key Account Manager HUGO Menswear | Sales Germany & Austria,Senior
Key Account Manager Indirect Sales,Senior
Key Account Manager Industrial Engines,Senior
Key Account Manager Media,Senior
Key Account Manager Medical Division,Senior
Key Account Manager Sales,Senior
Key Account Manager Solution,Senior
Key Account Manager Tobacco,Senior
Key Account Manager Vertrieb,Senior
Key Account Manager Vertrieb Non-Automotive,Senior
Key Account Manager/ strategic sales and project management,Senior
Key Account Manager/ Vertrieb,Senior
Key Account Manager/Verantwortlich Sales,Senior
Key Account Managerin,Senior
Key Account Sales Manager,Senior
Key Account-/Sales Manager,Senior
Key-Account Manager,Senior
Key-Account Manager Automotive und Oberfläche,Senior
Key-Account Manager Vertrieb,Senior
Key-Account Managerin,Senior
Key-Account-Manager,Senior
Key-Account-Manager / Bereichsleiter,Senior
Key-Account-Manager Coop/Retail,Senior
Key-Account-Manager Distribution Sales,Senior
Key-Account-Managerin Vertragsmanagement,Senior
Kundenbetreuer / Key Account Manager,Senior
Kundenbetreuung / Account Manager,Senior
Lead Sales Manager,Senior
Leitender Key Account Manager,Senior
Leiter Vertrieb & Akademie/ Senior Consultant,Senior
Leiter Vertrieb / Sales Manager,Senior
Leiter Vertriebsaußendienst   -    Sales Manager,Senior
Leiter Vertriebscenter BMW / Global Account Manager BMW,Senior
Leiter Vertriebsinnendienst D-A-CH - Manager Sa...,Senior
Leitung Partnermanagement / Senior Sales Manager,Senior
Major Account Manager,Senior
Manager  Sales & Customer Service,Senior
Manager / Vertrieb,Senior
Manager B2B Sales Development,Senior
Manager Business Development and Sales,Senior
Manager Channel & Small-Medium Enterprise Sales...,Senior
Manager Competence Groups and Sales,Senior
Manager Coordination International Sales,Senior
Manager CRM & Inside Sales,Senior
Manager CRM & Sales Back Office,Senior
Manager CRM & Sales Enablement,Senior
Manager CRM (Salesforce) International,Senior
Manager CRM Sales - Quoting Solutions,Senior
Manager Digital Concepts & Sales,Senior
Manager Digital Sales,Senior
Manager Europe Sales & Recruiting,Senior
Manager Field Sales Force,Senior
Manager Global Business Processes Sales,Senior
Manager Global Corporate Sales,Senior
Manager International Sales | Team Lead,Senior
Manager National OnSite Sales und Business Development,Senior
Manager of Sales,Senior
Manager of Sales Service,Senior
Manager Online-Vertrieb,Senior
Manager Products and Sales,Senior
Manager Regional Sales,Senior
Manager Renewal Sales,Senior
Manager Sales & Account Management,Senior
Manager Sales & Alliances,Senior
Manager Sales & Business Consulting,Senior
Manager Sales & Business Development E-Commerce,Senior
Manager Sales & Business Relations,Senior
Manager Sales / Head of Recruitment,Senior
Manager Sales / Vertriebsleitung,Senior
Manager Sales Administration,Senior
Manager Sales Administration D/A/CH,Senior
Manager Sales and Business Development,Senior
Manager Sales API,Senior
Manager Sales Central Europe,Senior
Manager Sales Controlling Germany,Senior
Manager Sales Deutschland,Senior
Manager Sales Germany,Senior
Manager Sales Intelligence,Senior
Manager Sales Operations,Senior
Manager Sales Processes,Senior
Manager Sales Services,Senior
Manager Sales South Central Europe & Strategic Distribution,Senior
Manager Sales Steering & Process Optimization,Senior
Manager Sales Strategy,Senior
Manager Sales Support,Senior
Manager Sales Support & Projects - Laser,Senior
Manager Sales Support valantic Supply Chain Excellence GmbH,Senior
Manager Sales Support/ B2B Indirect Sales,Senior
Manager Sales und Business Development,Senior
Manager Service Sales,Senior
Manager Strategic Sales,Senior
Manager Strategischer Vertrieb,Senior
Manager Vertrieb und Geschäftsentwicklung,Senior
Manager Vertriebsentwicklung & -controlling,Senior
Manager Vertriebsmarketing & Kundenkommunikation,Senior
Manager Vertriebssteuerung & Vertriebsservice,Senior
Managing Partner - FotoWare Sales Manager,Senior
Market Intelligence Sales Manager,Senior
Market Manager / Key Account Manager,Senior
National Account Manager,Senior
National Key Account Manager,Senior
National Key Account Manager FS,Senior
National Sales Manager,Senior
National Sales Manager Germany& Austria,Senior
Nationaler Key Account Manager,Senior
Nationaler Key-Account-Manager - Bereich Digitalisierung,Senior
Network Sales & Operations Manager,Senior
NLWC Sales Development Manager,Senior
North America Sales Manager,Senior
Office & Sales Assistant,Senior
Online Sales Manager,Senior
Online Sales Manager Europe,Senior
Operations and Sales Manager,Senior
Operations Manager (Customer Service & Sales) - Special Accounts & Tankcontainer,Senior
